0.9801229305098931,0.5561756890993014
0.9630633758374135,0.5156272405101101
0.9499012739655236,0.4994703340068652
0.939684639781287,0.49084752161129425
0.9303471968342822,0.48385971318738413
0.9245194887736831,0.4802888480426938
0.9130355157169284,0.4887294372584733
0.9144623022140262,0.5196475479260804
0.9127945772327575,0.5369879951454934
0.9115830700563958,0.5438568871556971
0.9105180662022682,0.5446709295327196
0.9116854113122885,0.5411891790680181
0.9090424599785873,0.5366957202416057
0.9062427283171612,0.5346144583184529
0.9062277566198388,0.5331717245069807
0.9072518556624793,0.5327596867190802
0.9099616836311007,0.5324929024617444
0.9149861311822852,0.5338906924166605
0.9227217995268956,0.5368322490455449
0.9327257764250397,0.5398736047378214
0.9377188835204607,0.5413902912578792
0.9403090642707481,0.5421290741189883
0.940972877549608,0.5436843695870395
0.9407811564955185,0.5456017809295944
0.9403104942036484,0.5479612931436291
0.9402646332967768,0.5494676837959811
0.9405553638997727,0.5502369400934279
0.9408738149746277,0.550786783963145
0.9416082582861077,0.5512708593147643
0.9423877078464885,0.5518823841053554
0.9427787420125715,0.5525170614644213
0.9433747936736695,0.5530883506211989
0.9435579173952207,0.5535884654696651
0.9440210798368777,0.5542358915893413
0.944334470922863,0.5548750841663778
0.9444595308691529,0.5554525832434865
0.9445808646089277,0.55544226424573
0.9446253846969754,0.5553771291461359
0.9446056403586313,0.5553022649243032
0.9445854951298811,0.5552579850954172
0.9445255021875469,0.5551702395670081
0.9443761282348208,0.5551138313799148
0.9442779156444073,0.5549478822188395
0.9439254323216838,0.5548435736611874
0.9436368719749613,0.554799196851732
0.9433980773832521,0.5547608777791583
0.9432260242969779,0.5546950103866092
0.9428987513730026,0.5546700081305055
0.9426445629513134,0.5546892480708732
0.9423348443342741,0.5548306804038367
0.9421081605527794,0.5551597739020724
0.9418037218885149,0.5553786672565993
0.9416876861160817,0.5555897186245115
0.9416037465169733,0.5557699316541223
0.9415597499869763,0.5561640280658972
0.9427940240913546,0.5561931704636879
0.9440091411974681,0.5564520328872855
0.945720625987505,0.5567905734209188
0.9468480078059501,0.5569428493868818
0.9478029756213984,0.5569512432574034
0.948106089435788,0.5569864715060333
0.9482278268509625,0.5571819709962181
0.9483098428982045,0.5574452620246654
0.9480145856699469,0.557850284987102
0.9424602749579547,0.5578744296971713
0.9381149207630696,0.5578798289452628
0.9352775107474197,0.5578817787790269
0.9310288957428204,0.5580918718653457
0.9285086772381492,0.5582941094920646
0.9262108203308378,0.5584897654515218
0.9236993012614391,0.558776601229985
0.9217086341794809,0.5589336525198979
0.9190227608965853,0.5590876427115442
0.9167229339024593,0.5595161117370798
0.9147648455698452,0.5600130023923381
0.9128993435747873,0.5603016330948452
0.9110683892418872,0.5607698697828172
0.9090248712834567,0.5610480468021147
0.906618869555786,0.5614075730977451
0.905608921652882,0.5616445026451548
0.9043970432076486,0.5619088688783307
0.9039672550550357,0.5619994533201108
0.9030738893409694,0.5621822179651922
0.9024864998722484,0.5623845338095191
0.9017555455860631,0.5627225621311875
0.9010233159322898,0.5629961527258193
0.9005882026842649,0.5631052691668358
0.9002723445199665,0.5633449436693347
0.9001852543807409,0.5636245543285165
0.9000284964713624,0.5639356147266358
0.8998043623522403,0.5642693351816619
0.899617999657625,0.5646380508495384
0.8991345009611957,0.5650248500165658
0.8989263927578318,0.5651321628242687
0.8985116388764641,0.565335528650693
0.8982751573968646,0.5655316939999756
0.898105702183053,0.5657836202126088
0.8978107935142297,0.5661913016021916
0.8975238808809544,0.5665632850491398
0.8972078942655518,0.5669900102116592
